method,outcome,subset,threshold_c,mae,bias
simple,A,high,16.0,0.005952811499640546,-0.00026949215083988277
simple,A,high,16.25,0.006166210460526457,-0.0003099727917853718
simple,A,high,16.5,0.006337341233386709,-0.0005940066465622666
simple,A,high,16.75,0.006547248857500235,-0.0005515541260689643
simple,A,high,17.0,0.006772652800191309,-0.0007319201552033955
simple,A,high,17.25,0.007175204493287883,-0.0005493985117479255
simple,A,high,17.5,0.007383982241260407,-0.000600920901256952
simple,A,high,17.75,0.007747199680856205,-0.0007790283520443484
simple,A,high,18.0,0.007843881619180643,-0.0006766923532199102
simple,A,high,18.25,0.007880707350538783,-0.0004064002571157095
simple,A,high,18.5,0.008178998916811892,-0.0005680558227773107
simple,A,high,18.75,0.008557168136172737,-0.0005747186005113935
simple,A,high,19.0,0.00878330808425091,-0.00035355839456201275
simple,A,high,19.25,0.008912768049157548,-0.00016042567692938492
simple,A,high,19.5,0.009143395767030299,-0.0006214499341753357
simple,A,high,19.75,0.009287728103110623,-0.0006790542176546249
simple,A,high,20.0,0.009265871914447835,-0.0009345327142683992
simple,A,high,20.25,0.00937794830544558,-0.0011445895299218292
simple,A,high,20.5,0.010020284606056003,-0.0012324800407763393
simple,A,high,20.75,0.010191766036912225,-0.0012253701786575214
simple,A,high,21.0,0.010525529978013459,-0.0011494366106750895
simple,A,high,21.25,0.010481972962460978,-0.0009558990486624368
simple,A,high,21.5,0.010506939415331071,-0.0011107988499261864
simple,A,high,21.75,0.010307272741655901,-0.0009760769288836671
simple,A,high,22.0,0.010881771143928933,-0.0012541187259689172
simple,A,high,22.25,0.01115682997107277,-0.0010796421789403686
simple,A,high,22.5,0.011473629295137825,-0.0008890056619081455
simple,A,high,22.75,0.01152558019321399,-0.0006204844346730645
simple,A,high,23.0,0.011442577902974607,-0.0004270820517170809
simple,A,high,23.25,0.011559755879227966,-0.00013970401272815083
simple,A,high,23.5,0.011691684823488167,0.0001739479431086687
simple,A,high,23.75,0.011736886946493684,-7.701102311486767e-05
simple,A,high,24.0,0.012290282974437999,-9.205418676346885e-05
simple,A,high,24.25,0.012771929380414939,6.741271314191287e-05
simple,A,high,24.5,0.0128791118466594,-0.0003910471901907844
simple,A,high,24.75,0.013055587519325495,-0.0006399713883591941
simple,A,high,25.0,0.013531215034958752,-0.000478917676136715
simple,A,high,25.25,0.013760292953398234,7.013898765313047e-05
simple,A,high,25.5,0.014019948941095808,0.0002956638931539998
simple,A,high,25.75,0.013714443576170764,0.0004238845958073459
simple,A,high,26.0,0.014030247876137053,0.0004498790888930699
simple,A,high,26.25,0.013657678783346859,0.000984811639482862
simple,A,high,26.5,0.01293500931400247,0.0005826003177463726
simple,A,high,26.75,0.012526264003023733,-0.00020572063403069576
simple,A,high,27.0,0.011446298119337759,0.00020196466792400067
simple,A,high,27.25,0.01070056117445624,0.00017838303365783312
simple,A,high,27.5,0.00933081664789525,0.00015337186829552003
simple,A,high,27.75,0.007782648099535197,-2.7314091086052532e-05
simple,A,high,28.0,0.006192781175818336,0.0001864382652609214
simple,A,high,28.25,0.005062895634708379,0.00035681666439895434
simple,A,high,28.5,0.0037749758987435686,0.0003645188887963841
simple,A_new344,all,9.5,0.0014889791450189566,-0.00012389987412838717
simple,A_new344,all,9.75,0.0016700016137439972,-0.00015983821684017763
simple,A_new344,all,10.0,0.001856752470551095,-0.0001872062037677323
simple,A_new344,all,10.25,0.0020466089725418813,-0.00018005729462331458
simple,A_new344,all,10.5,0.0022218122306060504,-0.0001739346291738631
simple,A_new344,all,10.75,0.002469559416227554,-0.0001717281755148269
simple,A_new344,all,11.0,0.002747269253721893,-0.00017173165923389986
simple,A_new344,all,11.25,0.003094482985004945,-0.0001736367331262524
simple,A_new344,all,11.5,0.003236237037835175,-0.00015055053292989984
simple,A_new344,all,11.75,0.0035632596599367472,-0.00011650118798132305
simple,A_new344,all,12.0,0.003903488910560677,-0.00012446777662633655
simple,A_new344,all,12.25,0.004265152623958043,-0.00015344221199114393
simple,A_new344,all,12.5,0.004840499038744744,-0.0001683042219724663
simple,A_new344,all,12.75,0.005173254214096837,-0.00014819575134173817
simple,A_new344,all,13.0,0.005547409995991923,-0.0001512402492289914
simple,A_new344,all,13.25,0.005802550219173308,-0.00018026431982976225
simple,A_new344,all,13.5,0.006180733398309769,-0.00015975438169561865
simple,A_new344,all,13.75,0.0065162309944178385,-0.00016324625517949486
simple,A_new344,all,14.0,0.006948633967988784,-0.0001266471578851259
simple,A_new344,all,14.25,0.007357818043757372,-0.00011805815765730305
simple,A_new344,all,14.5,0.007726340200975373,-0.00010099129268636528
simple,A_new344,all,14.75,0.008121239125553601,-5.356419088800589e-05
simple,A_new344,all,15.0,0.008396436808946606,-2.7442891883813786e-06
simple,A_new344,all,15.25,0.008840593060542063,-1.0207672533514544e-05
simple,A_new344,all,15.5,0.009251944935508516,-8.690317044353303e-06
simple,A_new344,all,15.75,0.0094541885910496,-1.8224040457875687e-05
simple,A_new344,all,16.0,0.009713276579362029,-1.75051145081098e-05
simple,A_new344,all,16.25,0.010066163374263653,-5.049512607668698e-05
simple,A_new344,all,16.5,0.010296189524971173,-4.918191276346349e-05
simple,A_new344,all,16.75,0.010632395857893433,-2.0489708751344713e-05
simple,A_new344,all,17.0,0.011091442906218553,-5.88296032470279e-05
simple,A_new344,all,17.25,0.011284418041958812,-6.86634631117622e-05
simple,A_new344,all,17.5,0.01140617825597553,-4.145517970954962e-05
simple,A_new344,all,17.75,0.011767899198452704,-6.1086429079972e-05
simple,A_new344,all,18.0,0.011996616138419266,-3.204976932828878e-05
simple,A_new344,all,18.25,0.01198213692289936,-4.365046852728648e-05
simple,A_new344,all,18.5,0.012047723052080267,-8.36888036260171e-05
simple,A_new344,all,18.75,0.012464498465424445,-4.995464758340371e-05
simple,A_new344,all,19.0,0.012857110146499682,-5.590472784932911e-05
simple,A_new344,all,19.25,0.012965389494445074,-9.503491279206128e-05
simple,A_new344,all,19.5,0.01333952765769941,-0.00013794771817078662
simple,A_new344,all,19.75,0.013346084060856193,-0.00013293003929183925
simple,A_new344,all,20.0,0.013588510800624289,-0.00014787436350137425
simple,A_new344,all,20.25,0.014080217682034497,-0.00012597422378800557
simple,A_new344,all,20.5,0.014451487673129797,-0.0001447930380151809
simple,A_new344,all,20.75,0.014498850532319201,-0.00012354321704254913
simple,A_new344,all,21.0,0.01443367620448743,-0.00012059152282171206
simple,A_new344,all,21.25,0.014790703625415316,-0.00016004326567931247
simple,A_new344,all,21.5,0.015031281452721222,-0.0002174807799624415
simple,A_new344,all,21.75,0.01473663625896407,-0.00017584084268540572
simple,A_new344,all,22.0,0.015025777975352322,-0.0001817178316587737
simple,A_new344,all,22.25,0.01506594993572259,-0.00014334963163865983
simple,A_new344,all,22.5,0.015248106271305727,-0.00014126119917804727
simple,A_new344,all,22.75,0.01580392725936086,-0.0001281045060300612
simple,A_new344,all,23.0,0.015399366003823522,-7.560198564713346e-05
simple,A_new344,all,23.25,0.015527631312125732,-3.146676256616721e-05
simple,A_new344,all,23.5,0.015783252902778228,-3.1296014240030474e-05
simple,A_new344,all,23.75,0.01581463072022844,-8.677343825945786e-05
simple,A_new344,all,24.0,0.01600731182770511,-9.79281585863582e-05
simple,A_new344,all,24.25,0.01602119169264924,-6.339862658188591e-05
simple,A_new344,all,24.5,0.016303276793401683,-3.0999162017851066e-05
simple,A_new344,all,24.75,0.016065647833444267,5.381938372269917e-06
simple,A_new344,all,25.0,0.016373469084606188,-2.4882806733146367e-05
simple,A_new344,all,25.25,0.016463143360558517,-1.8920830333777943e-05
simple,A_new344,all,25.5,0.016188699159596573,7.370310638787595e-05
simple,A_new344,all,25.75,0.01584790753568694,0.00014808818310596094
simple,A_new344,all,26.0,0.015221673970410668,0.00023597461060719424
simple,A_new344,all,26.25,0.014251161036145795,0.00019320631898983497
simple,A_new344,all,26.5,0.013336671448717377,0.00022463003636049184
simple,A_new344,all,26.75,0.012598570917938413,0.00020858048077686758
simple,A_new344,all,27.0,0.011274985778540718,0.0002724812235824442
simple,A_new344,all,27.25,0.00994305501924821,0.0002708607165273691
simple,A_new344,all,27.5,0.008299522037871529,0.00022740138758693828
simple,A_new344,all,27.75,0.0067105940805881085,0.00023611416258571366
simple,A_new344,all,28.0,0.00512433842728791,0.00025696419710731787
simple,A_new344,all,28.25,0.0038489602422839384,0.00023683159428203557
simple,A_new344,all,28.5,0.002520250957778809,0.00021675203646615395
simple,A_new344,high,9.5,0.0004630904631765657,-6.90211189231978e-05
simple,A_new344,high,9.75,0.00051206827775728,-0.00011509234327465856
simple,A_new344,high,10.0,0.000606557909632303,-0.00010146085880765803
simple,A_new344,high,10.25,0.0007329863999609009,-0.00012510686267207095
simple,A_new344,high,10.5,0.0008609117592359332,-0.00010931541822122572
simple,A_new344,high,10.75,0.0009863415186829978,-0.00012342675393142556
simple,A_new344,high,11.0,0.0010934501430774428,-0.0001732187049361034
simple,A_new344,high,11.25,0.0013196822166383281,-8.898385368331158e-05
simple,A_new344,high,11.5,0.0015185631338007915,3.969938298742344e-05
simple,A_new344,high,11.75,0.0017731151844729636,4.8418756130935055e-05
simple,A_new344,high,12.0,0.002008205705673905,-0.00010510264142716953
simple,A_new344,high,12.25,0.0022932557528205656,-0.0002160652924815977
simple,A_new344,high,12.5,0.002721269753741831,-0.0002305996865508823
simple,A_new344,high,12.75,0.0031497630546092233,-0.00024036622177996602
simple,A_new344,high,13.0,0.003324027926991406,-0.0002973802796159777
simple,A_new344,high,13.25,0.0035962516652992345,-0.00025638642495724056
simple,A_new344,high,13.5,0.00378636635379922,-0.0001650622328754171
simple,A_new344,high,13.75,0.004296915656712889,-2.7952516603562367e-05
simple,A_new344,high,14.0,0.004676068717342495,0.00041617037968775156
simple,A_new344,high,14.25,0.005002490331968762,0.00038284885638455575
simple,A_new344,high,14.5,0.00545663264720712,0.00044243055407398066
simple,A_new344,high,14.75,0.005819401656802825,0.00028396557834476163
simple,A_new344,high,15.0,0.005852196538986269,0.00025861634048907
simple,A_new344,high,15.25,0.00621145537930736,0.0002568037410032004
simple,A_new344,high,15.5,0.006805978984500783,4.098383343759198e-05
simple,A_new344,high,15.75,0.007331241923124356,6.465772928171591e-05
simple,A_new344,high,16.0,0.00737287371001288,-0.00027658193571869087
simple,A_new344,high,16.25,0.007640109729979812,-0.00033248653823909257
simple,A_new344,high,16.5,0.007826631920027076,-0.0007345066839277676
simple,A_new344,high,16.75,0.008095936134446322,-0.0006446179540434606
simple,A_new344,high,17.0,0.00841242621047119,-0.0008932876682988917
simple,A_new344,high,17.25,0.008865030099739164,-0.0006753556338829236
simple,A_new344,high,17.5,0.00910037798632157,-0.0007397958776445241
simple,A_new344,high,17.75,0.009692914107450601,-0.0009762921329893966
simple,A_new344,high,18.0,0.00977542031079132,-0.0008557740451573781
simple,A_new344,high,18.25,0.009840879277526643,-0.0005635631276280018
simple,A_new344,high,18.5,0.010230515085293074,-0.0008287228265545877
simple,A_new344,high,18.75,0.010755417240266586,-0.0008352583692816559
simple,A_new344,high,19.0,0.010975690528613118,-0.0004527529835201184
simple,A_new344,high,19.25,0.011202554600884523,-0.00018572685207375085
simple,A_new344,high,19.5,0.011540203424472002,-0.0008279769359117836
simple,A_new344,high,19.75,0.011798548666242331,-0.0009926854829370166
simple,A_new344,high,20.0,0.011776593474746567,-0.0012858408816768916
simple,A_new344,high,20.25,0.011739500172421855,-0.0015697570614192976
simple,A_new344,high,20.5,0.012570838931939035,-0.0016368796350577752
simple,A_new344,high,20.75,0.012766488884783284,-0.0016015356215034506
simple,A_new344,high,21.0,0.013218165533895083,-0.0014513984473586842
simple,A_new344,high,21.25,0.01301400685704773,-0.001150514621265122
simple,A_new344,high,21.5,0.013177469577365694,-0.0012780120878687084
simple,A_new344,high,21.75,0.012737495696379076,-0.0011472127672326256
simple,A_new344,high,22.0,0.013549637135734467,-0.0014547883637715192
simple,A_new344,high,22.25,0.013840037915419753,-0.0012196264400989763
simple,A_new344,high,22.5,0.014139689013853086,-0.0009331603820348417
simple,A_new344,high,22.75,0.01440510404926025,-0.0006931970615250817
simple,A_new344,high,23.0,0.014101268061074868,-0.00042079583594832067
simple,A_new344,high,23.25,0.014473680353268068,-5.0511753341613815e-06
simple,A_new344,high,23.5,0.014678534335894564,0.0003897932066382208
simple,A_new344,high,23.75,0.014746518382241683,7.334448051716841e-05
simple,A_new344,high,24.0,0.01562694144122834,2.9031132818051e-05
simple,A_new344,high,24.25,0.016029768464492177,0.0002608495013913654
simple,A_new344,high,24.5,0.016204490587599173,-0.0002518348188355705
simple,A_new344,high,24.75,0.016216072291706973,-0.0006404178864320212
simple,A_new344,high,25.0,0.016927353788171565,-0.0004917420904980863
simple,A_new344,high,25.25,0.017029471442523633,0.00017728673311890542
simple,A_new344,high,25.5,0.017235992269806506,0.00031259673287551776
simple,A_new344,high,25.75,0.01671458361125133,0.0004078887663543982
simple,A_new344,high,26.0,0.017353053965157662,0.000504221967173626
simple,A_new344,high,26.25,0.0168952234634212,0.001278428041340883
simple,A_new344,high,26.5,0.01602069323561589,0.0008451850258194405
simple,A_new344,high,26.75,0.015453223866362798,-8.981001021444841e-05
simple,A_new344,high,27.0,0.014369986758603692,0.00044431790463233997
simple,A_new344,high,27.25,0.013339647898403795,0.0003744481514824124
simple,A_new344,high,27.5,0.011619889016650604,0.0003198006753385238
simple,A_new344,high,27.75,0.009720983041611954,2.5215038350308438e-05
simple,A_new344,high,28.0,0.007602116273891726,0.00027834414193832847
simple,A_new344,high,28.25,0.006207917002815325,0.00047002576017428664
simple,A_new344,high,28.5,0.00473140172370629,0.00045909927308595704
simple,C,all,9.5,0.0013936406641463462,-9.826973848145935e-06
simple,C,all,9.75,0.0015800931922893603,-2.3066188173257293e-05
simple,C,all,10.0,0.0017529904025036776,-3.0906429220848024e-05
simple,C,all,10.25,0.001961454645739445,-2.956819131247627e-05
simple,C,all,10.5,0.002214594368695397,-2.3780552168717965e-05
simple,C,all,10.75,0.00236288166288622,-3.189085131163608e-05
simple,C,all,11.0,0.002634878093997572,-2.961632273103804e-05
simple,C,all,11.25,0.0029892206753595277,-3.8790715481365716e-05
simple,C,all,11.5,0.003169509998835859,-5.5353105491009066e-05
simple,C,all,11.75,0.0034175194824348025,-2.9382832178537818e-05
simple,C,all,12.0,0.0038147469821205246,-1.2128746299627872e-05
simple,C,all,12.25,0.004136418836407176,-1.6555449651947736e-05
simple,C,all,12.5,0.0047724106363320334,-2.96489452973946e-05
simple,C,all,12.75,0.005223080902666211,-1.1368118080147067e-06
simple,C,all,13.0,0.005669752414099569,-1.05814427733205e-06
simple,C,all,13.25,0.005956319388639276,1.3631195216326242e-06
simple,C,all,13.5,0.006280646322424292,3.7000798689194315e-05
simple,C,all,13.75,0.006683273682512059,2.2166331070791124e-05
simple,C,all,14.0,0.00719347139964595,3.8723539439115015e-05
simple,C,all,14.25,0.007593812918939755,5.970773313351398e-05
simple,C,all,14.5,0.007863557478565517,7.99320750600844e-05
simple,C,all,14.75,0.008330084958696268,0.00010317232804688452
simple,C,all,15.0,0.008672199307748095,0.0001283526782990264
simple,C,all,15.25,0.00910888433434314,0.00014959343533788068
simple,C,all,15.5,0.009691925833609477,0.00014798371558768941
simple,C,all,15.75,0.00999044203366571,8.5997893721449e-05
simple,C,all,16.0,0.01049354017137932,6.204294058563417e-05
simple,C,all,16.25,0.010882415383251109,1.2568334730665241e-05
simple,C,all,16.5,0.011179076101536903,2.2574167099041863e-05
simple,C,all,16.75,0.01150440744944542,2.8683335066504073e-06
simple,C,all,17.0,0.012009190885486591,-7.415043720843921e-05
simple,C,all,17.25,0.012363048088250674,-9.17915358518998e-05
simple,C,all,17.5,0.01261452665307119,-8.378771826058319e-05
simple,C,all,17.75,0.013095118091030969,-4.778886871300404e-05
simple,C,all,18.0,0.013485133419449853,-6.739799986277345e-06
simple,C,all,18.25,0.013957057506466381,9.616828140352296e-06
simple,C,all,18.5,0.014246504374399388,-2.936446554046906e-05
simple,C,all,18.75,0.015128082436678136,6.210197043159609e-06
simple,C,all,19.0,0.015798680961667054,-3.60157066551614e-05
simple,C,all,19.25,0.01585278165974049,-5.94099086932137e-05
simple,C,all,19.5,0.01642761578142012,-0.00010882177586422666
simple,C,all,19.75,0.016747705852272147,-0.0001519820975123734
simple,C,all,20.0,0.01737474861531497,-0.00018339435623066394
simple,C,all,20.25,0.01779382591359968,-0.00017256189093394674
simple,C,all,20.5,0.018707424800479294,-0.00020670568177858783
simple,C,all,20.75,0.019618721046447657,-0.00013902945471511296
simple,C,all,21.0,0.020035077679476297,-0.0001708350608224475
simple,C,all,21.25,0.020646019817946587,-0.0002247089322192134
simple,C,all,21.5,0.02113745452652014,-0.0002442976296172924
simple,C,all,21.75,0.02193802221474993,-0.00020180717639981438
simple,C,all,22.0,0.022041165010290555,-0.0001573032661077563
