file,mean_extreme,mean_moderate,relative_effect,absolute_effect,n_extreme,n_moderate,metric,year,month,day_definition,analysis_role
201208,9.86039355395032,16.4960319772749,-0.402256641625448,-6.63563842332461,8,15,spatial_variance,2012,8,utc_plus_8,confirmatory
201306,16.9576241629032,15.4932364041664,0.0945178735117611,1.46438775873681,8,14,spatial_variance,2013,6,utc_plus_8,confirmatory
201307,12.0965733168498,13.5872762897119,-0.109713156711979,-1.49070297286212,8,15,spatial_variance,2013,7,utc_plus_8,confirmatory
201308,10.9141591840763,16.1463184875561,-0.324046581114586,-5.2321593034798,8,15,spatial_variance,2013,8,utc_plus_8,confirmatory
201406,18.1865319171836,18.4438804904419,-0.0139530601161555,-0.257348573258323,8,14,spatial_variance,2014,6,utc_plus_8,confirmatory
201407,13.2679022863712,15.1338764535685,-0.123297832708112,-1.86597416719732,8,15,spatial_variance,2014,7,utc_plus_8,confirmatory
201408,18.2659008614119,17.0778296558411,0.06956804403799,1.18807120557084,8,15,spatial_variance,2014,8,utc_plus_8,confirmatory
201506,16.7592493181671,24.3906584676225,-0.312882457010567,-7.63140914945531,8,14,spatial_variance,2015,6,utc_plus_8,discovery
201507,13.1081764620566,18.1241989229549,-0.276758298792744,-5.01602246089828,8,15,spatial_variance,2015,7,utc_plus_8,discovery
201508,13.8137189925593,20.3710498502528,-0.321894595806121,-6.55733085769346,8,15,spatial_variance,2015,8,utc_plus_8,discovery
201606,21.5458012536667,21.5579949145726,-0.000565621290581131,-0.0121936609059219,8,14,spatial_variance,2016,6,utc_plus_8,confirmatory
201607,12.8274771230138,15.2999105241098,-0.161597899360249,-2.47243340109591,8,15,spatial_variance,2016,7,utc_plus_8,confirmatory
201608,12.7789525586822,11.0314058480575,0.158415594049818,1.74754671062467,8,15,spatial_variance,2016,8,utc_plus_8,confirmatory
201706,16.7216769428149,21.0640972080795,-0.206152688262329,-4.34242026526462,8,14,spatial_variance,2017,6,utc_plus_8,confirmatory
201707,10.9526127853836,14.6175825422132,-0.250723383722704,-3.66496975682962,8,15,spatial_variance,2017,7,utc_plus_8,confirmatory
201708,16.9529782238394,16.2265481927556,0.0447679951678324,0.726430031083879,8,15,spatial_variance,2017,8,utc_plus_8,confirmatory
201806,16.5825321558595,18.4549335834812,-0.101458042054278,-1.87240142762175,8,14,spatial_variance,2018,6,utc_plus_8,confirmatory
201807,6.70709199994304,10.4532768128783,-0.358374209350317,-3.74618481293526,8,15,spatial_variance,2018,7,utc_plus_8,confirmatory
201808,8.10058437976079,11.8205424247073,-0.314702820842727,-3.71995804494651,8,15,spatial_variance,2018,8,utc_plus_8,confirmatory
201906,18.6364693733421,21.3730969713206,-0.128040760852332,-2.73662759797855,8,14,spatial_variance,2019,6,utc_plus_8,confirmatory
201907,14.5409594474378,16.760454891992,-0.132424534945924,-2.21949544455418,8,15,spatial_variance,2019,7,utc_plus_8,confirmatory
201908,14.6158398197811,17.6904284529561,-0.173799557277608,-3.07458863317497,8,15,spatial_variance,2019,8,utc_plus_8,confirmatory
202006,19.6987623412153,22.2797807258504,-0.115845771392194,-2.58101838463508,8,14,spatial_variance,2020,6,utc_plus_8,confirmatory
202007,11.8446197049601,14.5875366493494,-0.188031537491397,-2.74291694438928,8,15,spatial_variance,2020,7,utc_plus_8,confirmatory
202008,15.7178294562575,16.4536038298525,-0.0447181286971337,-0.735774373594996,8,15,spatial_variance,2020,8,utc_plus_8,confirmatory
202106,16.0624312823202,21.3176711084583,-0.246520353907374,-5.25523982613814,8,14,spatial_variance,2021,6,utc_plus_8,confirmatory
202107,11.2114424201073,11.7876475771775,-0.0488821160708821,-0.576205157070243,8,15,spatial_variance,2021,7,utc_plus_8,confirmatory
202108,18.636341809103,20.7746990918868,-0.102930842623798,-2.13835728278376,8,15,spatial_variance,2021,8,utc_plus_8,confirmatory
202206,15.2231386959255,19.5083700379193,-0.219661167676463,-4.28523134199388,8,14,spatial_variance,2022,6,utc_plus_8,discovery
202207,15.2660676403704,15.1587596810398,0.00707894059860648,0.107307959330631,8,15,spatial_variance,2022,7,utc_plus_8,discovery
202208,7.85328996441056,14.691593027509,-0.465456880700014,-6.83830306309839,8,15,spatial_variance,2022,8,utc_plus_8,discovery
202306,20.6347458663695,19.9543521379645,0.0340975103426446,0.680393728405015,8,14,spatial_variance,2023,6,utc_plus_8,confirmatory
202307,11.4058221308688,18.0068381294398,-0.366583847265161,-6.60101599857104,8,15,spatial_variance,2023,7,utc_plus_8,confirmatory
202308,9.39690723241613,18.4734761788454,-0.49132977781535,-9.07656894642926,8,15,spatial_variance,2023,8,utc_plus_8,confirmatory
202406,18.872398027783,22.5644514969622,-0.16362256665872,-3.69205346917915,8,14,spatial_variance,2024,6,utc_plus_8,confirmatory
202407,14.1970311250843,14.5862831477768,-0.0266861693790623,-0.389252022692535,8,15,spatial_variance,2024,7,utc_plus_8,confirmatory
202408,13.0981088628008,13.9697042009839,-0.0623918248835722,-0.871595338183088,8,15,spatial_variance,2024,8,utc_plus_8,confirmatory
202506,15.7795792373667,21.2855194947658,-0.258670701401156,-5.50594025739903,8,14,spatial_variance,2025,6,utc_plus_8,confirmatory
202507,8.8906633995221,11.689600304423,-0.239438204216606,-2.79893690490094,8,15,spatial_variance,2025,7,utc_plus_8,confirmatory
202508,10.0959616365359,13.6403295980989,-0.259844744664891,-3.54436796156296,8,15,spatial_variance,2025,8,utc_plus_8,confirmatory
199106,2.79609876103842,2.58011268631604,0.0837118765656608,0.215986074722384,8,14,graph_h_0.125,1991,6,utc_plus_8,confirmatory
199107,2.77493092612687,2.53096730739902,0.096391453976767,0.243963618727854,8,15,graph_h_0.125,1991,7,utc_plus_8,confirmatory
199108,2.64686844787847,2.54916433113301,0.0383279004622004,0.0977041167454575,8,15,graph_h_0.125,1991,8,utc_plus_8,confirmatory
199206,2.53108842089323,2.45854617284674,0.0295061564625756,0.0725422480464824,8,14,graph_h_0.125,1992,6,utc_plus_8,confirmatory
199207,2.75175653200124,2.69985807919441,0.0192226595933971,0.0518984528068369,8,15,graph_h_0.125,1992,7,utc_plus_8,confirmatory
199208,2.59369422226595,2.37483465050714,0.0921578147396831,0.218859571758817,8,15,graph_h_0.125,1992,8,utc_plus_8,confirmatory
199306,2.63263675954097,2.88246530371646,-0.0866718304825298,-0.249828544175487,8,14,graph_h_0.125,1993,6,utc_plus_8,confirmatory
199307,2.61647711283009,2.42462300143244,0.0791273988922427,0.191854111397652,8,15,graph_h_0.125,1993,7,utc_plus_8,confirmatory
199308,2.73016882926537,2.85313181195823,-0.0430975471155912,-0.122962982692862,8,15,graph_h_0.125,1993,8,utc_plus_8,confirmatory
199406,2.64677702995719,2.42211584153279,0.0927541055518766,0.224661188424404,8,14,graph_h_0.125,1994,6,utc_plus_8,confirmatory
199407,2.66474247614955,2.75828154184058,-0.0339120805008964,-0.0935390656910347,8,15,graph_h_0.125,1994,7,utc_plus_8,confirmatory
199408,2.80633856430165,2.65757957083552,0.0559753676234656,0.14875899346613,8,15,graph_h_0.125,1994,8,utc_plus_8,confirmatory
199506,3.04838380117533,2.78533275592827,0.0944415149993054,0.263051045247057,8,14,graph_h_0.125,1995,6,utc_plus_8,confirmatory
199507,2.58005484601048,2.53175853225648,0.0190761927485081,0.0482963137540047,8,15,graph_h_0.125,1995,7,utc_plus_8,confirmatory
199508,2.4302626386701,2.67636226646218,-0.0919530329940707,-0.246099627792082,8,15,graph_h_0.125,1995,8,utc_plus_8,confirmatory
199606,2.69463766430154,3.09675749834195,-0.129851896461287,-0.402119834040412,8,14,graph_h_0.125,1996,6,utc_plus_8,confirmatory
199607,2.4407375406157,2.40296496561053,0.0157191534399153,0.0377725750051727,8,15,graph_h_0.125,1996,7,utc_plus_8,confirmatory
199608,2.55322616510271,2.81684530068135,-0.0935866572136103,-0.263619135578634,8,15,graph_h_0.125,1996,8,utc_plus_8,confirmatory
199706,2.11361176123467,2.55421427811863,-0.172500216860621,-0.440602516883957,8,14,graph_h_0.125,1997,6,utc_plus_8,confirmatory
199707,2.49547446734203,2.33263307139851,0.0698101205629793,0.162841395943523,8,15,graph_h_0.125,1997,7,utc_plus_8,confirmatory
199708,2.57112164996332,2.92268424696056,-0.120287573781823,-0.35156259699724,8,15,graph_h_0.125,1997,8,utc_plus_8,confirmatory
199806,2.30397108868984,2.64792643298827,-0.12989611041054,-0.343955344298431,8,14,graph_h_0.125,1998,6,utc_plus_8,confirmatory
199807,2.69019686889784,2.57616390623127,0.0442646379722738,0.114032962666566,8,15,graph_h_0.125,1998,7,utc_plus_8,confirmatory
199808,2.89564716662222,2.67577082626634,0.0821730838072892,0.219876340355883,8,15,graph_h_0.125,1998,8,utc_plus_8,confirmatory
199906,2.22450829125276,2.67935092117702,-0.169758513649436,-0.454842629924258,8,14,graph_h_0.125,1999,6,utc_plus_8,confirmatory
199907,2.25132171700094,2.25210987733005,-0.00034996530899678,-0.00078816032911444,8,15,graph_h_0.125,1999,7,utc_plus_8,confirmatory
199908,2.20581342188513,2.59947440570208,-0.15143868427919,-0.393660983816954,8,15,graph_h_0.125,1999,8,utc_plus_8,confirmatory
200006,2.40957936123501,2.40265541232843,0.00288179023552759,0.00692394890658576,8,14,graph_h_0.125,2000,6,utc_plus_8,confirmatory
200007,2.35276398351101,2.77944528665027,-0.153513114717032,-0.426681303139257,8,15,graph_h_0.125,2000,7,utc_plus_8,confirmatory
200008,2.31839155743947,2.82885597557468,-0.180449065821213,-0.510464418135209,8,15,graph_h_0.125,2000,8,utc_plus_8,confirmatory
200106,2.66397469807695,2.6807138101779,-0.00624427420689311,-0.0167391121009559,8,14,graph_h_0.125,2001,6,utc_plus_8,confirmatory
200107,2.76729396444967,2.86211913709865,-0.0331311060465177,-0.0948251726489833,8,15,graph_h_0.125,2001,7,utc_plus_8,confirmatory
200108,2.65961723333599,3.1810820080143,-0.163926856762745,-0.521464774678305,8,15,graph_h_0.125,2001,8,utc_plus_8,confirmatory
200206,2.42226383083052,2.38868208099477,0.0140586937470391,0.0335817498357454,8,14,graph_h_0.125,2002,6,utc_plus_8,confirmatory
200207,3.17315245395833,2.63837042016326,0.202694068167266,0.534782033795071,8,15,graph_h_0.125,2002,7,utc_plus_8,confirmatory
200208,2.63947498792757,3.07234746556822,-0.140893073616133,-0.432872477640643,8,15,graph_h_0.125,2002,8,utc_plus_8,confirmatory
200306,2.44593122698877,2.68433149897927,-0.0888117850128217,-0.238400271990492,8,14,graph_h_0.125,2003,6,utc_plus_8,confirmatory
200307,2.62767530435523,2.55557757871289,0.0282119103888241,0.0720977256423363,8,15,graph_h_0.125,2003,7,utc_plus_8,confirmatory
200308,2.81655678451069,2.5854345085885,0.0893939781318906,0.231122275922196,8,15,graph_h_0.125,2003,8,utc_plus_8,confirmatory
200406,2.94950198781475,2.79267531368262,0.0561564294151078,0.156826674132132,8,14,graph_h_0.125,2004,6,utc_plus_8,confirmatory
200407,2.76024097457002,2.84926280363051,-0.0312438111876023,-0.0890218290604903,8,15,graph_h_0.125,2004,7,utc_plus_8,confirmatory
200408,2.46918183074216,2.53295422408189,-0.0251770808700016,-0.0637723933397218,8,15,graph_h_0.125,2004,8,utc_plus_8,confirmatory
200506,2.63873685784985,2.92221249745661,-0.0970071956962345,-0.283475639606755,8,14,graph_h_0.125,2005,6,utc_plus_8,confirmatory
200507,2.48648778116828,2.62769024922265,-0.0537363443412496,-0.141202468054372,8,15,graph_h_0.125,2005,7,utc_plus_8,confirmatory
200508,2.61454755764316,2.6164386124758,-0.000722759106070225,-0.00189105483264074,8,15,graph_h_0.125,2005,8,utc_plus_8,confirmatory
200606,2.48438226182877,2.64712926784401,-0.0614805661333595,-0.162747006015235,8,14,graph_h_0.125,2006,6,utc_plus_8,confirmatory
200607,2.70814288972762,2.50478770945164,0.0811865929829623,0.203355180275977,8,15,graph_h_0.125,2006,7,utc_plus_8,confirmatory
200608,2.25862031425186,2.62590624422438,-0.139870161313014,-0.367285929972514,8,15,graph_h_0.125,2006,8,utc_plus_8,confirmatory
200706,3.02872730683944,2.65015755163481,0.142848018590859,0.378569755204633,8,14,graph_h_0.125,2007,6,utc_plus_8,confirmatory
200707,2.52218626822177,2.70064939905519,-0.0660815620479467,-0.178463130833415,8,15,graph_h_0.125,2007,7,utc_plus_8,confirmatory
200708,2.9022818660801,2.72791794994165,0.0639183140175355,0.174363916138442,8,15,graph_h_0.125,2007,8,utc_plus_8,confirmatory
200806,2.62902042973949,2.42277583928606,0.0851273927654037,0.206244590453434,8,14,graph_h_0.125,2008,6,utc_plus_8,confirmatory
200807,2.80051242969247,2.74033556705321,0.0219596692327593,0.0601768626392545,8,15,graph_h_0.125,2008,7,utc_plus_8,confirmatory
200808,2.86810060076377,2.89922406162359,-0.0107351002193291,-0.0311234608598197,8,15,graph_h_0.125,2008,8,utc_plus_8,confirmatory
200906,2.86220601940933,3.05239639875003,-0.0623085453182219,-0.190190379340693,8,14,graph_h_0.125,2009,6,utc_plus_8,confirmatory
200907,2.75981899572477,2.77182590627343,-0.00433176936599455,-0.0120069105486653,8,15,graph_h_0.125,2009,7,utc_plus_8,confirmatory
200908,2.60478508436068,3.1450690897399,-0.171787642803072,-0.540284005379223,8,15,graph_h_0.125,2009,8,utc_plus_8,confirmatory
201006,2.5761302295926,2.50582772312836,0.0280556024723346,0.0703025064642446,8,14,graph_h_0.125,2010,6,utc_plus_8,confirmatory
201007,2.53605140664572,2.6175794939736,-0.0311463653789993,-0.0815280873278779,8,15,graph_h_0.125,2010,7,utc_plus_8,confirmatory
201008,3.08002674574982,3.149928956017,-0.0221916783658418,-0.0699022102671809,8,15,graph_h_0.125,2010,8,utc_plus_8,confirmatory
201106,2.38937833372305,2.51060566036582,-0.0482860883158797,-0.121227326642771,8,14,graph_h_0.125,2011,6,utc_plus_8,confirmatory
201107,2.68248953772396,2.74099630432738,-0.0213450731440457,-0.0585067666034269,8,15,graph_h_0.125,2011,7,utc_plus_8,confirmatory
201108,2.64248438542441,2.58537976880537,0.0220875158489493,0.0571046166190414,8,15,graph_h_0.125,2011,8,utc_plus_8,confirmatory
201206,2.10652712625424,2.55011775757718,-0.173949077451384,-0.443590631322941,8,14,graph_h_0.125,2012,6,utc_plus_8,confirmatory
201207,2.25881801142902,2.5795743154281,-0.124344664963006,-0.320756303999082,8,15,graph_h_0.125,2012,7,utc_plus_8,confirmatory
201208,2.23267631245171,2.70070458244963,-0.1732985803184,-0.468028269997918,8,15,graph_h_0.125,2012,8,utc_plus_8,confirmatory
201306,2.47158384768488,2.37405348293356,0.0410817892067037,0.0975303647513175,8,14,graph_h_0.125,2013,6,utc_plus_8,confirmatory
201307,2.5797564705499,2.6219239490924,-0.0160826474608844,-0.042167478542503,8,15,graph_h_0.125,2013,7,utc_plus_8,confirmatory
201308,2.80535691062671,2.80667854748584,-0.000470889999251489,-0.0013216368591249,8,15,graph_h_0.125,2013,8,utc_plus_8,confirmatory
201406,2.4460550422402,2.47175651574119,-0.0103980603822901,-0.0257014735009959,8,14,graph_h_0.125,2014,6,utc_plus_8,confirmatory
201407,2.39120953092559,2.41657915681798,-0.0104981563797792,-0.0253696258923903,8,15,graph_h_0.125,2014,7,utc_plus_8,confirmatory
201408,2.60606476144849,2.60079389890823,0.00202663599851904,0.00527086254025599,8,15,graph_h_0.125,2014,8,utc_plus_8,confirmatory
201506,2.30780179688876,2.56435345268379,-0.100045356667402,-0.256551655795033,8,14,graph_h_0.125,2015,6,utc_plus_8,discovery
201507,2.4009017111392,2.85283017078755,-0.158414077457542,-0.451928459648352,8,15,graph_h_0.125,2015,7,utc_plus_8,discovery
201508,2.82803464437721,3.18035017021115,-0.110778847289808,-0.352315525833935,8,15,graph_h_0.125,2015,8,utc_plus_8,discovery
201606,2.80232808299036,2.71151060754994,0.0334933137224493,0.0908174754404194,8,14,graph_h_0.125,2016,6,utc_plus_8,confirmatory
201607,2.75197959218637,2.60542597026115,0.0562493901565444,0.146553621925213,8,15,graph_h_0.125,2016,7,utc_plus_8,confirmatory
201608,2.70459594823275,2.35668341374996,0.147628032027088,0.347912534482786,8,15,graph_h_0.125,2016,8,utc_plus_8,confirmatory
201706,2.4177071558913,2.5334696526049,-0.0456932636215244,-0.115762496713608,8,14,graph_h_0.125,2017,6,utc_plus_8,confirmatory
201707,2.47157562947762,2.65630547370346,-0.0695439007503453,-0.184729844225832,8,15,graph_h_0.125,2017,7,utc_plus_8,confirmatory
201708,2.73408428886799,2.67638872777596,0.0215572425983024,0.0576955610920282,8,15,graph_h_0.125,2017,8,utc_plus_8,confirmatory
201806,2.46888291093089,2.68914697927333,-0.0819085271426711,-0.220264068342442,8,14,graph_h_0.125,2018,6,utc_plus_8,confirmatory
201807,2.10611375810567,2.33824034526989,-0.099274049236981,-0.232126587164219,8,15,graph_h_0.125,2018,7,utc_plus_8,confirmatory
201808,2.23475162868403,2.48391033358898,-0.10030905767236,-0.249158704904946,8,15,graph_h_0.125,2018,8,utc_plus_8,confirmatory
201906,2.44735188988431,2.6453488763984,-0.0748472113756356,-0.197996986514091,8,14,graph_h_0.125,2019,6,utc_plus_8,confirmatory
201907,2.68539187500881,2.80917120925198,-0.0440625811041718,-0.12377933424317,8,15,graph_h_0.125,2019,7,utc_plus_8,confirmatory
201908,2.6947388987077,2.93716014061855,-0.0825359293687676,-0.242421241910852,8,15,graph_h_0.125,2019,8,utc_plus_8,confirmatory
202006,2.49067919418415,2.67469291967887,-0.0687980755251771,-0.184013725494724,8,14,graph_h_0.125,2020,6,utc_plus_8,confirmatory
202007,2.30419756054721,2.3127621858288,-0.00370320188304063,-0.0085646252815863,8,15,graph_h_0.125,2020,7,utc_plus_8,confirmatory
202008,2.84916927966572,2.8245820888791,0.00870471808322626,0.0245871907866229,8,15,graph_h_0.125,2020,8,utc_plus_8,confirmatory
202106,2.31882899516999,2.78735825295862,-0.16809079252418,-0.468529257788628,8,14,graph_h_0.125,2021,6,utc_plus_8,confirmatory
202107,2.32499473482833,2.38751079565932,-0.0261846191207364,-0.0625160608309856,8,15,graph_h_0.125,2021,7,utc_plus_8,confirmatory
202108,2.872544893401,2.91992245942932,-0.0162256247166159,-0.0473775660283184,8,15,graph_h_0.125,2021,8,utc_plus_8,confirmatory
202206,2.61661404690248,2.65008920398957,-0.0126317095427174,-0.0334751570870875,8,14,graph_h_0.125,2022,6,utc_plus_8,discovery
202207,3.09646218831124,2.56863467834306,0.205489521113473,0.527827509968176,8,15,graph_h_0.125,2022,7,utc_plus_8,discovery
202208,2.31810913635824,2.55381402647653,-0.0922952445536853,-0.235704890118283,8,15,graph_h_0.125,2022,8,utc_plus_8,discovery
202306,2.70903755253491,2.82337958308858,-0.0404982848351532,-0.114342030553678,8,14,graph_h_0.125,2023,6,utc_plus_8,confirmatory
202307,2.42173279948117,2.70000911175176,-0.103064953025305,-0.27827631227059,8,15,graph_h_0.125,2023,7,utc_plus_8,confirmatory
202308,2.2262574970046,3.02874252573868,-0.264956503207006,-0.802485028734077,8,15,graph_h_0.125,2023,8,utc_plus_8,confirmatory
202406,2.49037969786887,2.67780339564579,-0.0699915826836581,-0.187423697776923,8,14,graph_h_0.125,2024,6,utc_plus_8,confirmatory
202407,2.96790399740666,2.61492767443089,0.134985118872394,0.352976322975767,8,15,graph_h_0.125,2024,7,utc_plus_8,confirmatory
202408,2.78694315574365,2.63993261752336,0.0556872312741887,0.147010538220298,8,15,graph_h_0.125,2024,8,utc_plus_8,confirmatory
202506,2.21399636087655,2.44678656770792,-0.0951411986250335,-0.232790206831363,8,14,graph_h_0.125,2025,6,utc_plus_8,confirmatory
202507,2.14550899039764,2.4993098717471,-0.141559430204686,-0.353800881349465,8,15,graph_h_0.125,2025,7,utc_plus_8,confirmatory
202508,2.37162869329964,2.70409058571504,-0.122947764461627,-0.332461892415396,8,15,graph_h_0.125,2025,8,utc_plus_8,confirmatory
199106,4.86850825469598,4.29663968628515,0.133096701181677,0.571868568410831,8,14,graph_h_0.250,1991,6,utc_plus_8,confirmatory
199107,4.37383622882454,4.23960791626653,0.0316605486188952,0.13422831255801,8,15,graph_h_0.250,1991,7,utc_plus_8,confirmatory
199108,4.19376907918378,3.93079620539093,0.0669006633903313,0.262972873792851,8,15,graph_h_0.250,1991,8,utc_plus_8,confirmatory
199206,4.04783843534426,4.02478381653582,0.00572816326524706,0.0230546188084411,8,14,graph_h_0.250,1992,6,utc_plus_8,confirmatory
199207,4.43665011758446,4.54647229497034,-0.024155470496844,-0.109822177385874,8,15,graph_h_0.250,1992,7,utc_plus_8,confirmatory
199208,4.15271258398229,3.68895998975436,0.125713641653999,0.463752594227922,8,15,graph_h_0.250,1992,8,utc_plus_8,confirmatory
199306,4.55922001691475,4.97873648650127,-0.0842616335939732,-0.419516469586515,8,14,graph_h_0.250,1993,6,utc_plus_8,confirmatory
199307,4.32727663200779,3.89869975080585,0.109928157743709,0.428576881201943,8,15,graph_h_0.250,1993,7,utc_plus_8,confirmatory
199308,4.39805537136879,4.62446816366414,-0.0489597472146848,-0.226412792295354,8,15,graph_h_0.250,1993,8,utc_plus_8,confirmatory
199406,4.52766821265331,3.83491478222226,0.180643761275346,0.692753430431052,8,14,graph_h_0.250,1994,6,utc_plus_8,confirmatory
199407,4.09214432168418,4.60098044775573,-0.110592977268517,-0.508836126071542,8,15,graph_h_0.250,1994,7,utc_plus_8,confirmatory
199408,4.40861101614423,4.14120377610139,0.0645723452649256,0.267407240042833,8,15,graph_h_0.250,1994,8,utc_plus_8,confirmatory
199506,5.18354644925531,4.76125232444336,0.0886939183298425,0.422294124811953,8,14,graph_h_0.250,1995,6,utc_plus_8,confirmatory
199507,4.20847455310888,4.32373460703176,-0.0266575228126705,-0.115260053922882,8,15,graph_h_0.250,1995,7,utc_plus_8,confirmatory
199508,3.87771625570831,4.30672869764989,-0.0996144572969477,-0.429012441941584,8,15,graph_h_0.250,1995,8,utc_plus_8,confirmatory
199606,4.59104626869693,5.21213253707183,-0.119161641412101,-0.621086268374896,8,14,graph_h_0.250,1996,6,utc_plus_8,confirmatory
199607,3.90202094191387,3.8139724136592,0.0230857800489945,0.088048528254669,8,15,graph_h_0.250,1996,7,utc_plus_8,confirmatory
199608,4.06301597299595,4.46270858645431,-0.089562785854213,-0.399692613458365,8,15,graph_h_0.250,1996,8,utc_plus_8,confirmatory
199706,3.2718266605206,4.29969411166113,-0.239055947806349,-1.02786745114053,8,14,graph_h_0.250,1997,6,utc_plus_8,confirmatory
199707,3.9248748640029,3.75192352934595,0.0460967110081554,0.172951334656958,8,15,graph_h_0.250,1997,7,utc_plus_8,confirmatory
199708,4.07902915813828,4.59179276202908,-0.111669587558696,-0.512763603890794,8,15,graph_h_0.250,1997,8,utc_plus_8,confirmatory
199806,3.75774970983784,4.40855926011209,-0.147624090292414,-0.650809550274244,8,14,graph_h_0.250,1998,6,utc_plus_8,confirmatory
199807,4.47671102324112,4.09749751208044,0.0925475878978985,0.379213511160684,8,15,graph_h_0.250,1998,7,utc_plus_8,confirmatory
199808,4.73176424499394,4.46157312226479,0.0605596087579075,0.270191122729151,8,15,graph_h_0.250,1998,8,utc_plus_8,confirmatory
199906,3.57515252612066,4.55636606332984,-0.215350023148075,-0.981213537209181,8,14,graph_h_0.250,1999,6,utc_plus_8,confirmatory
199907,3.42999790910588,3.44033721168697,-0.00300531661430559,-0.0103393025810967,8,15,graph_h_0.250,1999,7,utc_plus_8,confirmatory
199908,3.38348353737897,4.20233986815515,-0.194857235841722,-0.818856330776179,8,15,graph_h_0.250,1999,8,utc_plus_8,confirmatory
200006,3.94539590718309,3.99803014837079,-0.0131650435925671,-0.052634241187699,8,14,graph_h_0.250,2000,6,utc_plus_8,confirmatory
200007,3.58010192921438,4.55501245508762,-0.214030265665759,-0.974910525873243,8,15,graph_h_0.250,2000,7,utc_plus_8,confirmatory
200008,3.76915416141983,4.54300638453746,-0.170339233013519,-0.773852223117634,8,15,graph_h_0.250,2000,8,utc_plus_8,confirmatory
200106,4.50077675447748,4.47297622568311,0.00621521944041348,0.0278005287943728,8,14,graph_h_0.250,2001,6,utc_plus_8,confirmatory
200107,4.48678301772892,4.68974649788707,-0.0432781345963144,-0.20296348015815,8,15,graph_h_0.250,2001,7,utc_plus_8,confirmatory
200108,4.17628691639471,5.08932567017482,-0.179402697518618,-0.913038753780111,8,15,graph_h_0.250,2001,8,utc_plus_8,confirmatory
200206,3.88612982260821,3.9094937751381,-0.00597620916510178,-0.0233639525298885,8,14,graph_h_0.250,2002,6,utc_plus_8,confirmatory
200207,5.09493065172383,4.11018955065471,0.239585325429155,0.984741101069122,8,15,graph_h_0.250,2002,7,utc_plus_8,confirmatory
200208,4.21163017989905,5.04219189135423,-0.164722352768709,-0.830561711455178,8,15,graph_h_0.250,2002,8,utc_plus_8,confirmatory
200306,3.92903033213588,4.52740463014589,-0.13216717896733,-0.598374298010009,8,14,graph_h_0.250,2003,6,utc_plus_8,confirmatory
200307,4.3974588579339,4.15122182203825,0.0593167617756325,0.24623703589565,8,15,graph_h_0.250,2003,7,utc_plus_8,confirmatory
200308,4.64654492537683,4.24523592332411,0.0945316136254886,0.401309002052718,8,15,graph_h_0.250,2003,8,utc_plus_8,confirmatory
200406,5.00539657141032,4.59299249537091,0.0897898432133426,0.412404076039413,8,14,graph_h_0.250,2004,6,utc_plus_8,confirmatory
200407,4.38954277631355,4.74541387228673,-0.0749926361642488,-0.355871095973177,8,15,graph_h_0.250,2004,7,utc_plus_8,confirmatory
200408,3.90334517667057,4.08647632646093,-0.0448139509837728,-0.183131149790368,8,15,graph_h_0.250,2004,8,utc_plus_8,confirmatory
200506,4.56175226411134,5.0540413419995,-0.0974050358071267,-0.49228907788816,8,14,graph_h_0.250,2005,6,utc_plus_8,confirmatory
200507,3.8325083530669,4.30304568194098,-0.109349833502544,-0.470537328874088,8,15,graph_h_0.250,2005,7,utc_plus_8,confirmatory
200508,4.22945352957273,4.18120924448091,0.0115383570328369,0.048244285091819,8,15,graph_h_0.250,2005,8,utc_plus_8,confirmatory
200606,4.42181341589607,4.45193543208296,-0.00676604965332939,-0.0301220161868896,8,14,graph_h_0.250,2006,6,utc_plus_8,confirmatory
200607,4.23582609001349,4.08725807695502,0.0363490658679304,0.148568013058468,8,15,graph_h_0.250,2006,7,utc_plus_8,confirmatory
200608,3.42244578800152,4.2186498262602,-0.188734327580942,-0.796204038258675,8,15,graph_h_0.250,2006,8,utc_plus_8,confirmatory
200706,4.95369373589289,4.25793129456483,0.163403867557984,0.695762441328065,8,14,graph_h_0.250,2007,6,utc_plus_8,confirmatory
200707,4.07955824600925,4.31064251151064,-0.0536078472952314,-0.231084265501395,8,15,graph_h_0.250,2007,7,utc_plus_8,confirmatory
200708,4.71131892891429,4.60551528723661,0.0229732473086979,0.105803641677675,8,15,graph_h_0.250,2007,8,utc_plus_8,confirmatory
200806,4.31246976167746,3.99438861055885,0.079631999319693,0.318081151118612,8,14,graph_h_0.250,2008,6,utc_plus_8,confirmatory
200807,4.49110836930728,4.3667365889919,0.0284816310259957,0.124371780315382,8,15,graph_h_0.250,2008,7,utc_plus_8,confirmatory
200808,4.43057524759098,4.76329133933676,-0.0698500402438333,-0.332716091745775,8,15,graph_h_0.250,2008,8,utc_plus_8,confirmatory
200906,4.85279837399523,5.37856631233894,-0.0977524321188629,-0.525767938343715,8,14,graph_h_0.250,2009,6,utc_plus_8,confirmatory
200907,4.52816482119758,4.52216273684089,0.00132725969983172,0.00600208435668925,8,15,graph_h_0.250,2009,7,utc_plus_8,confirmatory
200908,4.15600628977721,5.07811796332166,-0.181585319640997,-0.922111673544451,8,15,graph_h_0.250,2009,8,utc_plus_8,confirmatory
201006,4.35377678599193,4.03825854691004,0.0781322531523681,0.315518239081889,8,14,graph_h_0.250,2010,6,utc_plus_8,confirmatory
