partition,lower,upper,record,year,scale,high_n,middle_n,ratio,rms_absolute
Quartiles,0.25,0.75,200708,2007,4,8,15,-0.1420816811527118,-0.38709141970927696
Quartiles,0.25,0.75,200708,2007,5,8,15,-0.19202747236186213,-0.5850681322334204
Quartiles,0.25,0.75,200708,2007,6,8,15,-0.2124397632474332,-0.6734097240554471
Quartiles,0.25,0.75,200806,2008,1,8,14,0.08512739276540393,0.09178045200839646
Quartiles,0.25,0.75,200806,2008,2,8,14,0.07963199931969211,0.1103822321632082
Quartiles,0.25,0.75,200806,2008,3,8,14,0.10856559146001588,0.20088306982655757
Quartiles,0.25,0.75,200806,2008,4,8,14,0.09790798955743552,0.23311198137504086
Quartiles,0.25,0.75,200806,2008,5,8,14,0.07223927340055458,0.19426272776066522
Quartiles,0.25,0.75,200806,2008,6,8,14,0.05862513514285439,0.16494497290912769
Quartiles,0.25,0.75,200807,2008,1,8,15,0.021959669232760604,0.025565119504778355
Quartiles,0.25,0.75,200807,2008,2,8,15,0.028481631025994325,0.041789629142725104
Quartiles,0.25,0.75,200807,2008,3,8,15,-0.016245288212319853,-0.03224075501262069
Quartiles,0.25,0.75,200807,2008,4,8,15,-0.07465309984866608,-0.18825520155771436
Quartiles,0.25,0.75,200807,2008,5,8,15,-0.09102448953016229,-0.2517014460979645
Quartiles,0.25,0.75,200807,2008,6,8,15,-0.09501689544371117,-0.2704811598668311
Quartiles,0.25,0.75,200808,2008,1,8,15,-0.010735100219325,-0.012959918324699338
Quartiles,0.25,0.75,200808,2008,2,8,15,-0.06985004024383623,-0.10974780381740423
Quartiles,0.25,0.75,200808,2008,3,8,15,-0.14762831035532287,-0.3215981088383173
Quartiles,0.25,0.75,200808,2008,4,8,15,-0.21289975942366723,-0.5946368869516938
Quartiles,0.25,0.75,200808,2008,5,8,15,-0.24253406893456497,-0.7488819836951643
Quartiles,0.25,0.75,200808,2008,6,8,15,-0.25433523998286356,-0.8121117142537564
Quartiles,0.25,0.75,200906,2009,1,8,14,-0.07630578089487439,-0.09838556707614066
Quartiles,0.25,0.75,200906,2009,2,8,14,-0.07934019988756291,-0.1361260747419064
Quartiles,0.25,0.75,200906,2009,3,8,14,-0.08210707201665646,-0.20151983691472264
Quartiles,0.25,0.75,200906,2009,4,8,14,-0.10153093368359711,-0.33322953226799523
Quartiles,0.25,0.75,200906,2009,5,8,14,-0.11393945175587461,-0.4231880591572441
Quartiles,0.25,0.75,200906,2009,6,8,14,-0.11889034774389107,-0.4610318067910564
Quartiles,0.25,0.75,200907,2009,1,8,15,-0.004331769365993776,-0.005105101536574619
Quartiles,0.25,0.75,200907,2009,2,8,15,0.0013272596998290531,0.001995124353539879
Quartiles,0.25,0.75,200907,2009,3,8,15,-0.040821722510068326,-0.08387296108690734
Quartiles,0.25,0.75,200907,2009,4,8,15,-0.125123671422132,-0.33517158786871004
Quartiles,0.25,0.75,200907,2009,5,8,15,-0.16510212348947995,-0.4957665686844841
Quartiles,0.25,0.75,200907,2009,6,8,15,-0.17967780225068797,-0.5612735819900472
Quartiles,0.25,0.75,200908,2009,1,8,15,-0.17178764280306935,-0.22556650461944017
Quartiles,0.25,0.75,200908,2009,2,8,15,-0.18158531964099878,-0.30382886998189074
Quartiles,0.25,0.75,200908,2009,3,8,15,-0.1925929654719848,-0.43463419792905844
Quartiles,0.25,0.75,200908,2009,4,8,15,-0.2069409697366249,-0.5990540900245955
Quartiles,0.25,0.75,200908,2009,5,8,15,-0.2164350103592284,-0.697104057498434
Quartiles,0.25,0.75,200908,2009,6,8,15,-0.22074686207325633,-0.7376362790877762
Quartiles,0.25,0.75,201006,2010,1,8,14,0.028055602472336405,0.03118643016943734
Quartiles,0.25,0.75,201006,2010,2,8,14,0.0781322531523676,0.10893503969506568
Quartiles,0.25,0.75,201006,2010,3,8,14,0.18456391472024536,0.32994638273602117
Quartiles,0.25,0.75,201006,2010,4,8,14,0.20858306576863894,0.4710656649500162
Quartiles,0.25,0.75,201006,2010,5,8,14,0.1725169785579237,0.44249338692569484
Quartiles,0.25,0.75,201006,2010,6,8,14,0.1504956586514945,0.4058563762048717
Quartiles,0.25,0.75,201007,2010,1,8,15,-0.031146365378995955,-0.035914033632503006
Quartiles,0.25,0.75,201007,2010,2,8,15,-0.08144428017850347,-0.12071376525612099
Quartiles,0.25,0.75,201007,2010,3,8,15,-0.19169909684451858,-0.3927031650817612
Quartiles,0.25,0.75,201007,2010,4,8,15,-0.31485105204289643,-0.8471124706879332
Quartiles,0.25,0.75,201007,2010,5,8,15,-0.3668228246538664,-1.1066556652874127
Quartiles,0.25,0.75,201007,2010,6,8,15,-0.3856911699183502,-1.2098973257594023
Quartiles,0.25,0.75,201008,2010,1,8,15,-0.022191678365838463,-0.028006269497819147
Quartiles,0.25,0.75,201008,2010,2,8,15,-0.05307385255799979,-0.0887726415609178
Quartiles,0.25,0.75,201008,2010,3,8,15,-0.11642232694293086,-0.2772438238224053
Quartiles,0.25,0.75,201008,2010,4,8,15,-0.1863727893930175,-0.581518823591173
Quartiles,0.25,0.75,201008,2010,5,8,15,-0.21491847271623832,-0.7491649502812603
Quartiles,0.25,0.75,201008,2010,6,8,15,-0.22497494048564692,-0.8143635331349435
Quartiles,0.25,0.75,201106,2011,1,8,14,-0.04828608831587655,-0.05476920450810274
Quartiles,0.25,0.75,201106,2011,2,8,14,-0.0638212411493514,-0.09369140394500342
Quartiles,0.25,0.75,201106,2011,3,8,14,-0.08069662485652751,-0.1631287049896062
Quartiles,0.25,0.75,201106,2011,4,8,14,-0.1465282488277455,-0.39863789367769886
Quartiles,0.25,0.75,201106,2011,5,8,14,-0.19211092973989274,-0.6005262233011086
Quartiles,0.25,0.75,201106,2011,6,8,14,-0.21130453538863603,-0.6948367654480601
Quartiles,0.25,0.75,201107,2011,1,8,15,-0.02134507314404399,-0.02512309611109842
Quartiles,0.25,0.75,201107,2011,2,8,15,-0.03135150569316325,-0.04731607864035192
Quartiles,0.25,0.75,201107,2011,3,8,15,-0.03632962695969766,-0.07407445620017583
Quartiles,0.25,0.75,201107,2011,4,8,15,-0.08410873062866986,-0.21925586466034286
Quartiles,0.25,0.75,201107,2011,5,8,15,-0.1182090737526269,-0.34193383474549055
Quartiles,0.25,0.75,201107,2011,6,8,15,-0.1332532577841813,-0.39935178278625383
Quartiles,0.25,0.75,201108,2011,1,8,15,0.022087515848951966,0.02497557817184415
Quartiles,0.25,0.75,201108,2011,2,8,15,0.01706820209912774,0.024682122167804188
Quartiles,0.25,0.75,201108,2011,3,8,15,-0.018529444554886143,-0.036380261319810536
Quartiles,0.25,0.75,201108,2011,4,8,15,-0.09641365997065843,-0.24327152292464227
Quartiles,0.25,0.75,201108,2011,5,8,15,-0.1322858304655471,-0.369748627074709
Quartiles,0.25,0.75,201108,2011,6,8,15,-0.14535802498740247,-0.4202528882459875
Quartiles,0.25,0.75,201206,2012,1,8,14,-0.17394907745137878,-0.20579750773248495
Quartiles,0.25,0.75,201206,2012,2,8,14,-0.25062649474703336,-0.396682841248043
Quartiles,0.25,0.75,201206,2012,3,8,14,-0.32747673114861786,-0.7459066951452389
Quartiles,0.25,0.75,201206,2012,4,8,14,-0.3715875167641415,-1.1458693829905684
Quartiles,0.25,0.75,201206,2012,5,8,14,-0.38909252518362525,-1.3695433642759482
Quartiles,0.25,0.75,201206,2012,6,8,14,-0.3953807896408029,-1.4581934967565608
Quartiles,0.25,0.75,201207,2012,1,8,15,-0.12434466496300178,-0.1459028042279713
Quartiles,0.25,0.75,201207,2012,2,8,15,-0.1819027543539966,-0.2815895281243064
Quartiles,0.25,0.75,201207,2012,3,8,15,-0.26118227628845636,-0.564658940298123
Quartiles,0.25,0.75,201207,2012,4,8,15,-0.30565705970876844,-0.8293339092800949
Quartiles,0.25,0.75,201207,2012,5,8,15,-0.3212546516633772,-0.9504982057461122
Quartiles,0.25,0.75,201207,2012,6,8,15,-0.3270738723223391,-0.9953031755400756
Quartiles,0.25,0.75,201208,2012,1,8,15,-0.17329858031839573,-0.21095509308487337
Quartiles,0.25,0.75,201208,2012,2,8,15,-0.22925374780659902,-0.3587557774447232
Quartiles,0.25,0.75,201208,2012,3,8,15,-0.31350122366731614,-0.6742526408904763
Quartiles,0.25,0.75,201208,2012,4,8,15,-0.37561830978921074,-1.0500421638392035
Quartiles,0.25,0.75,201208,2012,5,8,15,-0.3959712922287758,-1.235508715412255
Quartiles,0.25,0.75,201208,2012,6,8,15,-0.40225664162544783,-1.303062575666643
Quartiles,0.25,0.75,201306,2013,1,8,14,0.041081789206705244,0.044308432975006085
Quartiles,0.25,0.75,201306,2013,2,8,14,0.07339272086295678,0.0987298976973281
Quartiles,0.25,0.75,201306,2013,3,8,14,0.13689483275289094,0.2419057019744093
Quartiles,0.25,0.75,201306,2013,4,8,14,0.13092732384275863,0.3006350669080229
Quartiles,0.25,0.75,201306,2013,5,8,14,0.10652592172916697,0.2770009947600762
Quartiles,0.25,0.75,201306,2013,6,8,14,0.09451787351176089,0.2571305116245757
Quartiles,0.25,0.75,201307,2013,1,8,15,-0.01608264746088317,-0.018488827346400782
Quartiles,0.25,0.75,201307,2013,2,8,15,-0.024193649266549322,-0.035443539281144076
Quartiles,0.25,0.75,201307,2013,3,8,15,-0.059384407161325425,-0.11671680295014664
Quartiles,0.25,0.75,201307,2013,4,8,15,-0.0962380225657814,-0.23278627351121184
Quartiles,0.25,0.75,201307,2013,5,8,15,-0.10700150863080193,-0.27998065676007133
Quartiles,0.25,0.75,201307,2013,6,8,15,-0.10971315671197901,-0.29426876442872185
Quartiles,0.25,0.75,201308,2013,1,8,15,-0.00047088999924915775,-0.0005578943228292665
Quartiles,0.25,0.75,201308,2013,2,8,15,-0.07959699479770688,-0.12407226845842123
Quartiles,0.25,0.75,201308,2013,3,8,15,-0.18047894885578408,-0.3892231851147625
Quartiles,0.25,0.75,201308,2013,4,8,15,-0.26937773386120023,-0.7358341171813212
Quartiles,0.25,0.75,201308,2013,5,8,15,-0.308871691698566,-0.9311220969791325
Quartiles,0.25,0.75,201308,2013,6,8,15,-0.3240465811145862,-1.010582490375577
Quartiles,0.25,0.75,201406,2014,1,8,14,-0.010398060382288077,-0.011589736546382401
Quartiles,0.25,0.75,201406,2014,2,8,14,-0.014710659579313723,-0.021192755887395
Quartiles,0.25,0.75,201406,2014,3,8,14,-0.0171489747106085,-0.033593887391394794
Quartiles,0.25,0.75,201406,2014,4,8,14,-0.014222084640251542,-0.03642295393245831
Quartiles,0.25,0.75,201406,2014,5,8,14,-0.013478032264584772,-0.039199950995244315
Quartiles,0.25,0.75,201406,2014,6,8,14,-0.01395306011615527,-0.04252100691954208
Quartiles,0.25,0.75,201407,2014,1,8,15,-0.010498156379777135,-0.011570253891987736
Quartiles,0.25,0.75,201407,2014,2,8,15,-0.01598716406270473,-0.022457289443935213
Quartiles,0.25,0.75,201407,2014,3,8,15,-0.004103520082877732,-0.007677623756618068
Quartiles,0.25,0.75,201407,2014,4,8,15,-0.061935464399674456,-0.15006593299499293
Quartiles,0.25,0.75,201407,2014,5,8,15,-0.1051923838940052,-0.28673999036342757
Quartiles,0.25,0.75,201407,2014,6,8,15,-0.12329783270811168,-0.3503221197882427
Quartiles,0.25,0.75,201408,2014,1,8,15,0.0020266359985223747,0.0023099035774674093
Quartiles,0.25,0.75,201408,2014,2,8,15,0.0302341472338179,0.043185091842018686
Quartiles,0.25,0.75,201408,2014,3,8,15,0.07615602342593197,0.1438784764869565
Quartiles,0.25,0.75,201408,2014,4,8,15,0.08151509161667558,0.1995956251567952
Quartiles,0.25,0.75,201408,2014,5,8,15,0.07308549290516564,0.20146417672623418
Quartiles,0.25,0.75,201408,2014,6,8,15,0.06956804403799,0.19987001462487175
Quartiles,0.25,0.75,201606,2016,1,8,14,0.033493313722451123,0.03867738698120027
Quartiles,0.25,0.75,201606,2016,2,8,14,0.06277084820974133,0.09357354670338491
Quartiles,0.25,0.75,201606,2016,3,8,14,0.10734524841498128,0.21794884977819518
Quartiles,0.25,0.75,201606,2016,4,8,14,0.06395475672275386,0.1733346135564462
Quartiles,0.25,0.75,201606,2016,5,8,14,0.019495529532596256,0.060773825461488684
Quartiles,0.25,0.75,201606,2016,6,8,14,-0.0005656212905811309,-0.001857275619249421
Quartiles,0.25,0.75,201607,2016,1,8,15,0.05624939015654551,0.0633227735700066
Quartiles,0.25,0.75,201607,2016,2,8,15,0.01401110616736867,0.020441198414757444
Quartiles,0.25,0.75,201607,2016,3,8,15,-0.07111672114719991,-0.14369663089545304
Quartiles,0.25,0.75,201607,2016,4,8,15,-0.134347401640461,-0.3443286388557931
Quartiles,0.25,0.75,201607,2016,5,8,15,-0.154828847944819,-0.4343558355916821
Quartiles,0.25,0.75,201607,2016,6,8,15,-0.1615978993602495,-0.46663851107643683
Quartiles,0.25,0.75,201608,2016,1,8,15,0.14762803202708485,0.15473796904845027
Quartiles,0.25,0.75,201608,2016,2,8,15,0.17079505538508544,0.22119440744854346
Quartiles,0.25,0.75,201608,2016,3,8,15,0.17995556684648628,0.2987582300782501
Quartiles,0.25,0.75,201608,2016,4,8,15,0.171591689081402,0.34622672302965896
Quartiles,0.25,0.75,201608,2016,5,8,15,0.16299143634710855,0.35803754610798677
Quartiles,0.25,0.75,201608,2016,6,8,15,0.15841559404981842,0.35837594225257163
Quartiles,0.25,0.75,201706,2017,1,8,14,-0.04569326362152226,-0.05202874494028675
Quartiles,0.25,0.75,201706,2017,2,8,14,-0.0661399606414328,-0.09903745796306396
Quartiles,0.25,0.75,201706,2017,3,8,14,-0.09240408860039262,-0.19220696191065123
Quartiles,0.25,0.75,201706,2017,4,8,14,-0.14846079107842558,-0.41584664230946444
Quartiles,0.25,0.75,201706,2017,5,8,14,-0.18816714210199625,-0.6105818582021243
Quartiles,0.25,0.75,201706,2017,6,8,14,-0.20615268826232924,-0.7076006747848682
Quartiles,0.25,0.75,201707,2017,1,8,15,-0.06954390075034245,-0.08159030878181328
Quartiles,0.25,0.75,201707,2017,2,8,15,-0.08124224023301396,-0.122128162087769
Quartiles,0.25,0.75,201707,2017,3,8,15,-0.13476101783192962,-0.27610462583647033
Quartiles,0.25,0.75,201707,2017,4,8,15,-0.20577688071080513,-0.5299527691869885
Quartiles,0.25,0.75,201707,2017,5,8,15,-0.23850354775684668,-0.6716189577080467
Quartiles,0.25,0.75,201707,2017,6,8,15,-0.25072338372270386,-0.7266533833419722
Quartiles,0.25,0.75,201708,2017,1,8,15,0.021557242598302828,0.024804527406208532
Quartiles,0.25,0.75,201708,2017,2,8,15,0.051741306530251,0.0751735433422347
Quartiles,0.25,0.75,201708,2017,3,8,15,0.08926506227339126,0.17339874033592917
Quartiles,0.25,0.75,201708,2017,4,8,15,0.07554647981527518,0.18583753936447778
Quartiles,0.25,0.75,201708,2017,5,8,15,0.05493161907572208,0.14950360343428581
Quartiles,0.25,0.75,201708,2017,6,8,15,0.044767995167832364,0.12612022160792158
Quartiles,0.25,0.75,201806,2018,1,8,14,-0.08190852714266683,-0.09700649032361097
Quartiles,0.25,0.75,201806,2018,2,8,14,-0.06279261235560896,-0.09465292062302799
Quartiles,0.25,0.75,201806,2018,3,8,14,-0.013424188499176926,-0.026803878520518687
Quartiles,0.25,0.75,201806,2018,4,8,14,-0.0403127782503393,-0.10470848081223938
Quartiles,0.25,0.75,201806,2018,5,8,14,-0.08143629779589112,-0.24151885865772105
Quartiles,0.25,0.75,201806,2018,6,8,14,-0.101458042054278,-0.31643740970354983
Quartiles,0.25,0.75,201807,2018,1,8,15,-0.09927404923697769,-0.1101460180432503
Quartiles,0.25,0.75,201807,2018,2,8,15,-0.15891294162766767,-0.22241807410632441
Quartiles,0.25,0.75,201807,2018,3,8,15,-0.23896553687357047,-0.44022898529989485
Quartiles,0.25,0.75,201807,2018,4,8,15,-0.30942649980034764,-0.7023264746339843
Quartiles,0.25,0.75,201807,2018,5,8,15,-0.34402829083192066,-0.849664169316596
Quartiles,0.25,0.75,201807,2018,6,8,15,-0.35837420935031683,-0.9098305740271133
Quartiles,0.25,0.75,201808,2018,1,8,15,-0.10030905767235532,-0.11474087285896362
Quartiles,0.25,0.75,201808,2018,2,8,15,-0.1165842617415962,-0.16549462042381213
Quartiles,0.25,0.75,201808,2018,3,8,15,-0.14818611033896523,-0.27110661946388914
Quartiles,0.25,0.75,201808,2018,4,8,15,-0.2337096900588932,-0.5357388926165294
Quartiles,0.25,0.75,201808,2018,5,8,15,-0.29025337452538413,-0.7417057584364675
Quartiles,0.25,0.75,201808,2018,6,8,15,-0.3147028208427267,-0.8371423258326187
Quartiles,0.25,0.75,201906,2019,1,8,14,-0.0748472113756341,-0.08775393591171499
Quartiles,0.25,0.75,201906,2019,2,8,14,-0.08681553224299288,-0.1315508610336753
Quartiles,0.25,0.75,201906,2019,3,8,14,-0.09879325497816616,-0.20711654045663241
Quartiles,0.25,0.75,201906,2019,4,8,14,-0.11006101247501021,-0.3085038542671015
Quartiles,0.25,0.75,201906,2019,5,8,14,-0.12207872852601998,-0.3924029702676979
Quartiles,0.25,0.75,201906,2019,6,8,14,-0.12804076085233185,-0.4329006183535409
Quartiles,0.25,0.75,201907,2019,1,8,15,-0.04406258110416916,-0.05280914253744218
Quartiles,0.25,0.75,201907,2019,2,8,15,-0.07330242964335587,-0.11263571027826558
Quartiles,0.25,0.75,201907,2019,3,8,15,-0.09856784449117073,-0.20498552169181306
Quartiles,0.25,0.75,201907,2019,4,8,15,-0.1152595831534956,-0.30305569413358224
Quartiles,0.25,0.75,201907,2019,5,8,15,-0.12691769797939256,-0.36808565467588483
Quartiles,0.25,0.75,201907,2019,6,8,15,-0.1324245349459242,-0.3969590780054082
Quartiles,0.25,0.75,201908,2019,1,8,15,-0.08253592936876475,-0.10217482314110482
Quartiles,0.25,0.75,201908,2019,2,8,15,-0.06784313375389472,-0.10512988051854721
Quartiles,0.25,0.75,201908,2019,3,8,15,-0.059369371605836,-0.12151096421764107
Quartiles,0.25,0.75,201908,2019,4,8,15,-0.11318597034232225,-0.29920698077543406
Quartiles,0.25,0.75,201908,2019,5,8,15,-0.15520175747370046,-0.4629015727028696
Quartiles,0.25,0.75,201908,2019,6,8,15,-0.17379955727760865,-0.5415480445610621
Quartiles,0.25,0.75,202006,2020,1,8,14,-0.06879807552517314,-0.08097824115174257
Quartiles,0.25,0.75,202006,2020,2,8,14,-0.04429074696576585,-0.06714044313570611
Quartiles,0.25,0.75,202006,2020,3,8,14,-0.050545967727752106,-0.10723023401603626
Quartiles,0.25,0.75,202006,2020,4,8,14,-0.09270652798579126,-0.2664229965193696
Quartiles,0.25,0.75,202006,2020,5,8,14,-0.1098962894326263,-0.3607432649061906
Quartiles,0.25,0.75,202006,2020,6,8,14,-0.11584577139219387,-0.398550106729993
Quartiles,0.25,0.75,202007,2020,1,8,15,-0.0037032018830399638,-0.003985937726223465
Quartiles,0.25,0.75,202007,2020,2,8,15,-0.047363835587747816,-0.06471755525763445
Quartiles,0.25,0.75,202007,2020,3,8,15,-0.10475289497210738,-0.1943307111644943
Quartiles,0.25,0.75,202007,2020,4,8,15,-0.15332561910826048,-0.37134462656277645
Quartiles,0.25,0.75,202007,2020,5,8,15,-0.1777366369421235,-0.4843717934212588
Quartiles,0.25,0.75,202007,2020,6,8,15,-0.18803153749139745,-0.5342362203151039
Quartiles,0.25,0.75,202008,2020,1,8,15,0.008704718083228702,0.010322259676812884
Quartiles,0.25,0.75,202008,2020,2,8,15,0.0023200723936369627,0.003587769807927632
Quartiles,0.25,0.75,202008,2020,3,8,15,-0.02009485876526884,-0.04235614568996393
Quartiles,0.25,0.75,202008,2020,4,8,15,-0.04019189802254841,-0.10491188305706611
Quartiles,0.25,0.75,202008,2020,5,8,15,-0.04444585452182359,-0.12574275878689178
Quartiles,0.25,0.75,202008,2020,6,8,15,-0.04471812869713365,-0.12972923388525626
Quartiles,0.25,0.75,202106,2021,1,8,14,-0.16809079252417547,-0.207561527756297
Quartiles,0.25,0.75,202106,2021,2,8,14,-0.16526122583186176,-0.2631822126737027
Quartiles,0.25,0.75,202106,2021,3,8,14,-0.17119163512903313,-0.37641827137147876
Quartiles,0.25,0.75,202106,2021,4,8,14,-0.206122380573191,-0.6016247999619626
Quartiles,0.25,0.75,202106,2021,5,8,14,-0.2339274247755293,-0.7791447802267477
Quartiles,0.25,0.75,202106,2021,6,8,14,-0.2465203539073737,-0.8616945281323636
Quartiles,0.25,0.75,202107,2021,1,8,15,-0.026184619120735997,-0.028798855121333844
Quartiles,0.25,0.75,202107,2021,2,8,15,-0.009138480377971048,-0.012634187959852383
Quartiles,0.25,0.75,202107,2021,3,8,15,0.005009192013315067,0.009024121180129185
Quartiles,0.25,0.75,202107,2021,4,8,15,-0.019831974132403785,-0.04370711117892334
Quartiles,0.25,0.75,202107,2021,5,8,15,-0.04003355360081873,-0.0958207010251435
Quartiles,0.25,0.75,202107,2021,6,8,15,-0.04888211607088211,-0.12015888700418831
Quartiles,0.25,0.75,202108,2021,1,8,15,-0.016225624716614484,-0.019685415233595904
Quartiles,0.25,0.75,202108,2021,2,8,15,-0.029887893410134647,-0.047170978498450644
Quartiles,0.25,0.75,202108,2021,3,8,15,-0.0458474957555951,-0.09996581055047837
Quartiles,0.25,0.75,202108,2021,4,8,15,-0.08201670614465528,-0.23329929190628107
Quartiles,0.25,0.75,202108,2021,5,8,15,-0.09749257794242361,-0.310477854355792
Quartiles,0.25,0.75,202108,2021,6,8,15,-0.10293084262379826,-0.3407464262837232
Quartiles,0.25,0.75,202306,2023,1,8,14,-0.040498284835151166,-0.04861515042859743
Quartiles,0.25,0.75,202306,2023,2,8,14,-0.03550361191419682,-0.054739946791051874
Quartiles,0.25,0.75,202306,2023,3,8,14,0.005991615229616221,0.012418864181416467
Quartiles,0.25,0.75,202306,2023,4,8,14,0.041246004782473644,0.10973337533895489
Quartiles,0.25,0.75,202306,2023,5,8,14,0.03880452964987691,0.11631447948408002
Quartiles,0.25,0.75,202306,2023,6,8,14,0.03409751034264463,0.10679990286903962
Quartiles,0.25,0.75,202307,2023,1,8,15,-0.10306495302530172,-0.12300643360986063
Quartiles,0.25,0.75,202307,2023,2,8,15,-0.17669889200504996,-0.28280669576123474
Quartiles,0.25,0.75,202307,2023,3,8,15,-0.26811615029594826,-0.6130130657747959
Quartiles,0.25,0.75,202307,2023,4,8,15,-0.33410799372052025,-0.9838424322858978
Quartiles,0.25,0.75,202307,2023,5,8,15,-0.3582384381237449,-1.1610190325173875
Quartiles,0.25,0.75,202307,2023,6,8,15,-0.36658384726516136,-1.224985869999779
Quartiles,0.25,0.75,202308,2023,1,8,15,-0.2649565032069987,-0.3510975204872482
Quartiles,0.25,0.75,202308,2023,2,8,15,-0.3114726836324181,-0.529461212823207
Quartiles,0.25,0.75,202308,2023,3,8,15,-0.38695328328794665,-0.9051380686198844
Quartiles,0.25,0.75,202308,2023,4,8,15,-0.453123933402123,-1.3803506945052577
Quartiles,0.25,0.75,202308,2023,5,8,15,-0.4810612170121711,-1.6414992214034196
Quartiles,0.25,0.75,202308,2023,6,8,15,-0.4913297778153498,-1.7432171515085662
Quartiles,0.25,0.75,202406,2024,1,8,14,-0.06999158268365535,-0.08245689685250612
Quartiles,0.25,0.75,202406,2024,2,8,14,-0.09234765937834533,-0.1424573859018161
Quartiles,0.25,0.75,202406,2024,3,8,14,-0.10693268099260256,-0.23050847638036798
Quartiles,0.25,0.75,202406,2024,4,8,14,-0.13353466483751952,-0.38767863409435677
